"t(s)","ang_vel(rad/s)"
7.340000000E1,-2.516687221E-1
7.350000000E1,-1.968076038E-1
7.360000000E1,-2.785666490E-1
7.370000000E1,-2.560629378E-1
7.380000000E1,-2.677808466E-1
7.390000000E1,-2.330265945E-1
7.400000000E1,-2.629871566E-1
7.410000000E1,-2.516687221E-1
7.420000000E1,-2.757703298E-1
7.430000000E1,-2.330265945E-1
7.440000000E1,-2.275671143E-1
7.450000000E1,-2.699113755E-1
7.460000000E1,-2.275671143E-1
7.470000000E1,-2.504702996E-1
7.480000000E1,-2.275671143E-1
7.490000000E1,-2.583266248E-1
7.500000000E1,-2.278334304E-1
7.510000000E1,-2.370213361E-1
7.520000000E1,-2.601908375E-1
7.530000000E1,-3.042661534E-1
7.540000000E1,-2.531334607E-1
7.550000000E1,-2.564624120E-1
7.560000000E1,-2.571282023E-1
7.570000000E1,-2.340918589E-1
7.580000000E1,-2.277002723E-1
7.590000000E1,-2.170476280E-1
7.600000000E1,-2.471413482E-1
7.610000000E1,-2.826945486E-1
7.620000000E1,-2.340918589E-1
7.630000000E1,-2.549976734E-1
7.640000000E1,-2.456766096E-1
7.650000000E1,-2.751045396E-1
7.660000000E1,-2.423476583E-1
7.670000000E1,-2.536660929E-1
7.680000000E1,-2.431466066E-1
7.690000000E1,-2.561960959E-1
7.700000000E1,-2.153165733E-1
7.710000000E1,-2.592587311E-1
7.720000000E1,-2.352902814E-1
7.730000000E1,-2.290318529E-1
7.740000000E1,-2.788329651E-1
7.750000000E1,-2.536660929E-1
7.760000000E1,-2.552639895E-1
7.770000000E1,-2.199771052E-1
7.780000000E1,-2.739061171E-1
7.790000000E1,-2.407497616E-1
7.800000000E1,-2.286323787E-1
7.810000000E1,-2.615224181E-1
7.820000000E1,-1.996039229E-1
7.830000000E1,-2.691124271E-1
7.840000000E1,-2.548645154E-1
7.850000000E1,-2.585929409E-1
7.860000000E1,-2.677808466E-1
7.870000000E1,-2.335592267E-1
7.880000000E1,-2.434129227E-1
7.890000000E1,-2.395513391E-1
7.900000000E1,-2.358229136E-1
7.910000000E1,-2.659166338E-1
7.920000000E1,-2.631203147E-1
7.930000000E1,-2.466087160E-1
7.940000000E1,-2.466087160E-1
7.950000000E1,-2.423476583E-1
7.960000000E1,-2.661829499E-1
7.970000000E1,-2.472745063E-1
7.980000000E1,-2.708434818E-1
7.990000000E1,-2.713761141E-1
8.000000000E1,-2.809634939E-1
8.010000000E1,-2.721750624E-1
8.020000000E1,-2.673813724E-1
8.030000000E1,-2.545981992E-1
8.040000000E1,-2.560629378E-1
8.050000000E1,-2.530003026E-1
8.060000000E1,-2.202434213E-1
8.070000000E1,-2.617887342E-1
8.080000000E1,-2.438123969E-1
8.090000000E1,-2.541987251E-1
8.100000000E1,-2.643187372E-1
8.110000000E1,-2.583266248E-1
8.120000000E1,-2.261023757E-1
8.130000000E1,-2.557966217E-1
8.140000000E1,-2.320944881E-1
8.150000000E1,-2.296976432E-1
8.160000000E1,-2.532666187E-1
8.170000000E1,-2.315618559E-1
8.180000000E1,-2.483397707E-1
8.190000000E1,-2.428802905E-1
8.200000000E1,-2.557966217E-1
8.210000000E1,-2.267681660E-1
8.220000000E1,-2.769687523E-1
8.230000000E1,-2.564624120E-1
8.240000000E1,-2.556634637E-1
8.250000000E1,-2.190449988E-1
8.260000000E1,-2.306297495E-1
8.270000000E1,-2.387523908E-1
8.280000000E1,-2.494050351E-1
8.290000000E1,-2.436792388E-1
8.300000000E1,-2.418150261E-1
8.310000000E1,-2.733734849E-1
8.320000000E1,-2.593918892E-1
8.330000000E1,-2.475408224E-1
8.340000000E1,-2.944124574E-1
8.350000000E1,-2.350239653E-1
8.360000000E1,-2.680471627E-1
8.370000000E1,-2.830940228E-1
8.380000000E1,-2.466087160E-1
8.390000000E1,-2.435460808E-1
8.400000000E1,-2.516687221E-1
8.410000000E1,-2.551308315E-1
8.420000000E1,-2.688461110E-1
8.430000000E1,-2.661829499E-1
8.440000000E1,-2.511360898E-1
8.450000000E1,-2.615224181E-1
8.460000000E1,-2.804308617E-1
8.470000000E1,-2.356897556E-1
8.480000000E1,-2.230397404E-1
8.490000000E1,-2.936135091E-1
8.500000000E1,-2.182460505E-1
8.510000000E1,-2.661829499E-1
8.520000000E1,-2.786998070E-1
8.530000000E1,-2.366218620E-1
8.540000000E1,-2.506034576E-1
8.550000000E1,-2.462092418E-1
8.560000000E1,-2.523345123E-1
8.570000000E1,-2.518018801E-1
8.580000000E1,-2.601908375E-1
8.590000000E1,-2.239718468E-1
8.600000000E1,-2.575276764E-1
8.610000000E1,-2.334260687E-1
8.620000000E1,-2.524676704E-1
8.630000000E1,-2.416818680E-1
8.640000000E1,-2.756371718E-1
8.650000000E1,-2.241050049E-1
8.660000000E1,-2.620550503E-1
8.670000000E1,-2.194444730E-1
8.680000000E1,-2.426139744E-1
8.690000000E1,-2.771019104E-1
8.700000000E1,-2.585929409E-1
8.710000000E1,-2.767024362E-1
8.720000000E1,-2.362223878E-1
8.730000000E1,-2.506034576E-1
8.740000000E1,-2.278334304E-1
8.750000000E1,-2.127865703E-1
8.760000000E1,-2.448776613E-1
8.770000000E1,-2.854908678E-1
8.780000000E1,-2.287655368E-1
8.790000000E1,-2.628539986E-1
8.800000000E1,-2.836266550E-1
8.810000000E1,-2.649845275E-1
8.820000000E1,-2.860235000E-1
8.830000000E1,-2.229065824E-1
8.840000000E1,-2.620550503E-1
8.850000000E1,-2.458097677E-1
8.860000000E1,-2.551308315E-1
8.870000000E1,-2.454102935E-1
8.880000000E1,-2.587260989E-1
8.890000000E1,-2.351571234E-1
8.900000000E1,-2.829608648E-1
8.910000000E1,-2.346244911E-1
8.920000000E1,-2.681803208E-1
8.930000000E1,-2.846919195E-1
8.940000000E1,-2.484729288E-1
8.950000000E1,-2.961435121E-1
8.960000000E1,-2.518018801E-1
8.970000000E1,-2.755040137E-1
8.980000000E1,-2.472745063E-1
8.990000000E1,-2.636529469E-1
9.000000000E1,-2.239718468E-1
9.010000000E1,-2.404834455E-1
9.020000000E1,-2.287655368E-1
9.030000000E1,-3.075951047E-1
9.040000000E1,-2.396844972E-1
9.050000000E1,-2.398176553E-1
9.060000000E1,-2.436792388E-1
9.070000000E1,-2.480734546E-1
9.080000000E1,-2.536660929E-1
9.090000000E1,-2.620550503E-1
9.100000000E1,-2.584597828E-1
9.110000000E1,-2.595250472E-1
9.120000000E1,-2.575276764E-1
9.130000000E1,-2.339587009E-1
9.140000000E1,-2.776345426E-1
9.150000000E1,-2.797650715E-1
9.160000000E1,-2.378202844E-1
9.170000000E1,-2.203765794E-1
9.180000000E1,-2.342250170E-1
9.190000000E1,-2.559297798E-1
9.200000000E1,-2.615224181E-1
9.210000000E1,-2.537992509E-1
9.220000000E1,-2.532666187E-1
9.230000000E1,-2.474076643E-1
9.240000000E1,-2.490055610E-1
9.250000000E1,-2.456766096E-1
9.260000000E1,-2.411492358E-1
9.270000000E1,-2.938798252E-1
9.280000000E1,-2.456766096E-1
9.290000000E1,-2.249039532E-1
9.300000000E1,-2.113218317E-1
9.310000000E1,-2.825613906E-1
9.320000000E1,-2.765692782E-1
9.330000000E1,-2.198439472E-1
9.340000000E1,-2.834934970E-1
9.350000000E1,-2.842924453E-1
9.360000000E1,-2.394181811E-1
9.370000000E1,-2.065281418E-1
9.380000000E1,-2.793655973E-1
9.390000000E1,-2.675145305E-1
9.400000000E1,-2.792324392E-1
9.410000000E1,-2.651176855E-1
9.420000000E1,-2.392850230E-1
9.430000000E1,-2.324939623E-1
9.440000000E1,-2.644518952E-1
9.450000000E1,-3.107908980E-1
9.460000000E1,-2.470081902E-1
9.470000000E1,-2.695119013E-1
9.480000000E1,-2.541987251E-1
9.490000000E1,-2.577939925E-1
9.500000000E1,-2.234392146E-1
9.510000000E1,-2.600576795E-1
9.520000000E1,-2.299639593E-1
9.530000000E1,-2.667155822E-1
9.540000000E1,-2.623213664E-1
9.550000000E1,-2.569950442E-1
9.560000000E1,-2.741724332E-1
9.570000000E1,-2.772350684E-1
9.580000000E1,-2.625876825E-1
9.590000000E1,-2.595250472E-1
9.600000000E1,-2.025334001E-1
9.610000000E1,-2.616555761E-1
9.620000000E1,-2.677808466E-1
9.630000000E1,-2.596582053E-1
9.640000000E1,-2.601908375E-1
9.650000000E1,-2.844256033E-1
9.660000000E1,-2.842924453E-1
9.670000000E1,-2.299639593E-1
9.680000000E1,-2.735066429E-1
9.690000000E1,-2.314286979E-1
9.700000000E1,-2.568618862E-1
9.710000000E1,-2.484729288E-1
9.720000000E1,-2.740392751E-1
9.730000000E1,-2.113218317E-1
9.740000000E1,-2.169144700E-1
9.750000000E1,-2.649845275E-1
9.760000000E1,-2.575276764E-1
9.770000000E1,-2.515355640E-1
9.780000000E1,-2.692455852E-1
9.790000000E1,-2.888198191E-1
9.800000000E1,-2.656503177E-1
9.810000000E1,-2.683134788E-1
9.820000000E1,-2.930808769E-1
9.830000000E1,-2.970756185E-1
9.840000000E1,-2.407497616E-1
9.850000000E1,-2.853577097E-1
9.860000000E1,-2.949450896E-1
9.870000000E1,-2.490055610E-1
9.880000000E1,-2.324939623E-1
9.890000000E1,-2.627208405E-1
9.900000000E1,-2.273007982E-1
9.910000000E1,-2.697782174E-1
9.920000000E1,-2.451439774E-1
9.930000000E1,-2.355565975E-1
9.940000000E1,-2.544650412E-1
9.950000000E1,-2.468750321E-1
9.960000000E1,-2.612561019E-1
9.970000000E1,-2.657834758E-1
9.980000000E1,-2.442118710E-1
9.990000000E1,-2.904177158E-1
1.000000000E2,-2.992061473E-1
1.001000000E2,-2.436792388E-1
1.002000000E2,-2.617887342E-1
1.003000000E2,-2.520681962E-1
1.004000000E2,-2.588592570E-1
1.005000000E2,-2.491387190E-1
1.006000000E2,-2.379534425E-1
1.007000000E2,-2.575276764E-1
1.008000000E2,-2.404834455E-1
1.009000000E2,-2.874882386E-1
1.010000000E2,-2.806971778E-1
1.011000000E2,-2.548645154E-1
1.012000000E2,-2.671150563E-1
1.013000000E2,-2.593918892E-1
1.014000000E2,-3.008040440E-1
1.015000000E2,-2.633866308E-1
1.016000000E2,-2.636529469E-1
1.017000000E2,-2.468750321E-1
1.018000000E2,-2.482066127E-1
1.019000000E2,-2.552639895E-1
1.020000000E2,-2.577939925E-1
1.021000000E2,-2.423476583E-1
1.022000000E2,-2.355565975E-1
1.023000000E2,-2.448776613E-1
1.024000000E2,-2.683134788E-1
1.025000000E2,-2.937466671E-1
1.026000000E2,-2.704440077E-1
1.027000000E2,-2.424808163E-1
1.028000000E2,-2.251702693E-1
1.029000000E2,-2.687129530E-1
1.030000000E2,-2.885535030E-1
1.031000000E2,-2.781671748E-1
1.032000000E2,-2.655171597E-1
1.033000000E2,-2.511360898E-1
1.034000000E2,-2.636529469E-1
1.035000000E2,-2.203765794E-1
1.036000000E2,-2.520681962E-1
1.037000000E2,-2.724413785E-1
1.038000000E2,-2.869556064E-1
1.039000000E2,-2.551308315E-1
1.040000000E2,-2.796319134E-1
1.041000000E2,-2.612561019E-1
1.042000000E2,-2.942792993E-1
1.043000000E2,-2.531334607E-1
1.044000000E2,-2.559297798E-1
1.045000000E2,-2.735066429E-1
1.046000000E2,-2.833603389E-1
1.047000000E2,-2.360892297E-1
1.048000000E2,-2.552639895E-1
1.049000000E2,-2.629871566E-1
1.050000000E2,-2.631203147E-1
1.051000000E2,-2.821619164E-1
1.052000000E2,-2.300971173E-1
1.053000000E2,-2.745719073E-1
1.054000000E2,-2.058623515E-1
1.055000000E2,-2.663161080E-1
1.056000000E2,-2.731071688E-1
1.057000000E2,-2.628539986E-1
1.058000000E2,-2.576608345E-1
1.059000000E2,-2.523345123E-1
1.060000000E2,-2.354234395E-1
1.061000000E2,-2.892192933E-1
1.062000000E2,-2.315618559E-1
1.063000000E2,-2.854908678E-1
1.064000000E2,-2.134523606E-1
1.065000000E2,-2.482066127E-1
1.066000000E2,-2.833603389E-1
1.067000000E2,-2.452771355E-1
1.068000000E2,-2.608566278E-1
1.069000000E2,-2.350239653E-1
1.070000000E2,-2.668487402E-1
1.071000000E2,-2.876213966E-1
1.072000000E2,-2.837598131E-1
1.073000000E2,-2.948119316E-1
1.074000000E2,-2.563292540E-1
1.075000000E2,-2.592587311E-1
1.076000000E2,-2.640524211E-1
1.077000000E2,-2.296976432E-1
1.078000000E2,-2.751045396E-1
1.079000000E2,-2.284992207E-1
1.080000000E2,-2.695119013E-1
1.081000000E2,-2.739061171E-1
1.082000000E2,-2.488724029E-1
1.083000000E2,-2.615224181E-1
1.084000000E2,-2.902845577E-1
1.085000000E2,-2.515355640E-1
1.086000000E2,-3.603256941E-1
1.087000000E2,-2.418150261E-1
1.088000000E2,-2.464755580E-1
1.089000000E2,-1.929460202E-1
1.090000000E2,-2.716424302E-1
1.091000000E2,-2.904177158E-1
1.092000000E2,-2.741724332E-1
1.093000000E2,-2.663161080E-1
1.094000000E2,-2.470081902E-1
1.095000000E2,-2.294313270E-1
1.096000000E2,-2.388855489E-1
1.097000000E2,-2.556634637E-1
1.098000000E2,-2.259692176E-1
1.099000000E2,-2.757703298E-1
1.100000000E2,-2.937466671E-1
1.101000000E2,-2.697782174E-1
1.102000000E2,-3.119893205E-1
1.103000000E2,-2.647182114E-1
1.104000000E2,-2.102565673E-1
1.105000000E2,-2.442118710E-1
1.106000000E2,-2.771019104E-1
1.107000000E2,-2.901513997E-1
1.108000000E2,-2.486060868E-1
1.109000000E2,-2.547313573E-1
1.110000000E2,-2.589924150E-1
1.111000000E2,-2.575276764E-1
1.112000000E2,-2.344913331E-1
1.113000000E2,-2.781671748E-1
1.114000000E2,-2.616555761E-1
1.115000000E2,-2.692455852E-1
1.116000000E2,-2.704440077E-1
1.117000000E2,-1.920139139E-1
1.118000000E2,-2.553971476E-1
1.119000000E2,-2.806971778E-1
1.120000000E2,-2.625876825E-1
1.121000000E2,-3.440804115E-1
1.122000000E2,-2.964098282E-1
1.123000000E2,-2.593918892E-1
1.124000000E2,-2.422145002E-1
1.125000000E2,-2.872219225E-1
1.126000000E2,-2.808303359E-1
1.127000000E2,-2.583266248E-1
1.128000000E2,-2.615224181E-1
1.129000000E2,-2.222407921E-1
1.130000000E2,-2.627208405E-1
1.131000000E2,-2.672482144E-1
1.132000000E2,-2.675145305E-1
1.133000000E2,-2.158492055E-1
1.134000000E2,-2.563292540E-1
1.135000000E2,-2.537992509E-1
1.136000000E2,-2.748382235E-1
1.137000000E2,-2.749713815E-1
1.138000000E2,-2.439455549E-1
1.139000000E2,-2.498045093E-1
1.140000000E2,-2.603239956E-1
1.141000000E2,-2.857571839E-1
1.142000000E2,-2.519350382E-1
1.143000000E2,-2.476739804E-1
1.144000000E2,-2.672482144E-1
1.145000000E2,-2.458097677E-1
1.146000000E2,-2.888198191E-1
1.147000000E2,-2.170476280E-1
1.148000000E2,-2.673813724E-1
1.149000000E2,-2.530003026E-1
1.150000000E2,-2.841592872E-1
1.151000000E2,-2.459429257E-1
1.152000000E2,-2.846919195E-1
1.153000000E2,-2.528671445E-1
1.154000000E2,-2.484729288E-1
1.155000000E2,-2.308960656E-1
1.156000000E2,-3.214435424E-1
1.157000000E2,-3.055977339E-1
1.158000000E2,-2.777677006E-1
1.159000000E2,-2.451439774E-1
1.160000000E2,-2.555303056E-1
1.161000000E2,-3.410177763E-1
1.162000000E2,-2.274339562E-1
1.163000000E2,-2.950782477E-1
1.164000000E2,-2.342250170E-1
1.165000000E2,-2.376871264E-1
1.166000000E2,-2.420813422E-1
1.167000000E2,-2.595250472E-1
1.168000000E2,-3.163835363E-1
1.169000000E2,-2.792324392E-1
1.170000000E2,-2.111886736E-1
1.171000000E2,-3.000050957E-1
1.172000000E2,-2.479402965E-1
1.173000000E2,-2.591255731E-1
1.174000000E2,-2.745719073E-1
1.175000000E2,-2.420813422E-1
1.176000000E2,-2.857571839E-1
1.177000000E2,-2.739061171E-1
1.178000000E2,-2.447445033E-1
1.179000000E2,-2.950782477E-1
1.180000000E2,-2.410160777E-1
1.181000000E2,-2.619218922E-1
1.182000000E2,-2.323608042E-1
1.183000000E2,-2.227734243E-1
1.184000000E2,-2.962766702E-1
1.185000000E2,-2.684466369E-1
1.186000000E2,-2.181128925E-1
1.187000000E2,-2.664492661E-1
1.188000000E2,-3.036003631E-1
1.189000000E2,-2.756371718E-1
1.190000000E2,-2.838929711E-1
1.191000000E2,-2.635197889E-1
1.192000000E2,-2.347576492E-1
1.193000000E2,-1.933454944E-1
1.194000000E2,-2.632534728E-1
1.195000000E2,-3.091930014E-1
1.196000000E2,-2.263686918E-1
1.197000000E2,-2.480734546E-1
1.198000000E2,-2.471413482E-1
1.199000000E2,-3.436809374E-1
1.200000000E2,-1.701759930E-1
1.201000000E2,-2.890861352E-1
1.202000000E2,-2.873550805E-1
1.203000000E2,-2.387523908E-1
1.204000000E2,-2.249039532E-1
1.205000000E2,-2.997387796E-1
1.206000000E2,-2.243713210E-1
1.207000000E2,-2.988066732E-1
1.208000000E2,-2.553971476E-1
1.209000000E2,-2.841592872E-1
1.210000000E2,-2.410160777E-1
1.211000000E2,-2.540655670E-1
1.212000000E2,-2.725745365E-1
1.213000000E2,-3.109240561E-1
1.214000000E2,-2.789661231E-1
1.215000000E2,-8.681905121E-2
1.216000000E2,-3.239735454E-1
1.217000000E2,-2.729740107E-1
1.218000000E2,-3.190466974E-1
1.219000000E2,-3.568635847E-1
1.220000000E2,-3.346261897E-1
1.221000000E2,-3.569967428E-1
1.222000000E2,-3.388872474E-1
1.223000000E2,-2.270344821E-1
1.224000000E2,-3.147856397E-1
1.225000000E2,-2.557966217E-1
1.226000000E2,-3.119893205E-1
1.227000000E2,-2.902845577E-1
1.228000000E2,-2.866892903E-1
1.229000000E2,-1.954760233E-1
1.230000000E2,-2.760366459E-1
1.231000000E2,-3.408846182E-1
1.232000000E2,-3.038666792E-1
1.233000000E2,-2.390187069E-1
1.234000000E2,-2.435460808E-1
1.235000000E2,-1.937449686E-1
1.236000000E2,-2.836266550E-1
1.237000000E2,-3.653857002E-1
1.238000000E2,-2.862898161E-1
1.239000000E2,-2.929477188E-1
1.240000000E2,-2.737729590E-1
1.241000000E2,-2.864229742E-1
1.242000000E2,-2.475408224E-1
1.243000000E2,-3.519367367E-1
1.244000000E2,-2.768355943E-1
1.245000000E2,-2.205097374E-1
1.246000000E2,-2.350239653E-1
1.247000000E2,-2.251702693E-1
1.248000000E2,-2.071939320E-1
1.249000000E2,-3.101251078E-1
1.250000000E2,-2.924150866E-1
1.251000000E2,-2.522013543E-1
1.252000000E2,-2.866892903E-1
1.253000000E2,-2.745719073E-1
1.254000000E2,-3.230414390E-1
1.255000000E2,-2.848250775E-1
1.256000000E2,-2.712429560E-1
1.257000000E2,-3.364904025E-1
1.258000000E2,-2.755040137E-1
1.259000000E2,-3.273024967E-1
1.260000000E2,-3.300988159E-1
1.261000000E2,-2.452771355E-1
1.262000000E2,-2.854908678E-1
1.263000000E2,-2.739061171E-1
1.264000000E2,-2.695119013E-1
1.265000000E2,-2.118544639E-1
1.266000000E2,-2.536660929E-1
1.267000000E2,-3.418167246E-1
1.268000000E2,-2.262355337E-1
1.269000000E2,-1.768338957E-1
1.270000000E2,-3.159840621E-1
1.271000000E2,-2.187786827E-1
1.272000000E2,-2.992061473E-1
1.273000000E2,-2.201102633E-1
1.274000000E2,-3.105245819E-1
1.275000000E2,-2.619218922E-1
1.276000000E2,-3.123887947E-1
1.277000000E2,-3.700462321E-1
1.278000000E2,-2.544650412E-1
1.279000000E2,-3.078614208E-1
1.280000000E2,-2.390187069E-1
1.281000000E2,-3.627225391E-1
1.282000000E2,-2.103897253E-1
1.283000000E2,-3.189135393E-1
1.284000000E2,-3.316967125E-1
1.285000000E2,-2.547313573E-1
1.286000000E2,-3.334277672E-1
1.287000000E2,-2.211755277E-1
1.288000000E2,-2.805640198E-1
1.289000000E2,-2.038649807E-1
1.290000000E2,-2.801645456E-1
1.291000000E2,-2.528671445E-1
1.292000000E2,-2.476739804E-1
1.293000000E2,-2.941461413E-1
1.294000000E2,-2.553971476E-1
1.295000000E2,-3.169161685E-1
1.296000000E2,-2.311623817E-1
1.297000000E2,-2.804308617E-1
1.298000000E2,-3.281014451E-1
1.299000000E2,-2.524676704E-1
1.300000000E2,-3.242398615E-1
1.301000000E2,-3.131877430E-1
1.302000000E2,-3.665841227E-1
1.303000000E2,-2.504702996E-1
1.304000000E2,-2.572613603E-1
1.305000000E2,-3.175819588E-1
1.306000000E2,-2.241050049E-1
1.307000000E2,-2.147839411E-1
1.308000000E2,-3.171824846E-1
1.309000000E2,-1.704423091E-1
1.310000000E2,-2.613892600E-1
1.311000000E2,-3.149187977E-1
1.312000000E2,-3.420830407E-1
1.313000000E2,-2.607234697E-1
1.314000000E2,-2.479402965E-1
1.315000000E2,-2.302302754E-1
1.316000000E2,-2.869556064E-1
1.317000000E2,-2.251702693E-1
1.318000000E2,-2.247707952E-1
1.319000000E2,-2.199771052E-1
1.320000000E2,-2.729740107E-1
1.321000000E2,-2.319613301E-1
1.322000000E2,-2.129197283E-1
1.323000000E2,-2.713761141E-1
1.324000000E2,-2.949450896E-1
1.325000000E2,-2.675145305E-1
1.326000000E2,-2.840261292E-1
1.327000000E2,-2.300971173E-1
1.328000000E2,-2.805640198E-1
1.329000000E2,-2.544650412E-1
1.330000000E2,-2.099902512E-1
1.331000000E2,-3.113235303E-1
1.332000000E2,-2.841592872E-1
1.333000000E2,-2.792324392E-1
1.334000000E2,-2.861566580E-1
1.335000000E2,-2.191781569E-1
1.336000000E2,-2.997387796E-1
1.337000000E2,-2.573945184E-1
1.338000000E2,-2.503371415E-1
1.339000000E2,-2.688461110E-1
1.340000000E2,-2.950782477E-1
1.341000000E2,-1.740375766E-1
1.342000000E2,-2.354234395E-1
1.343000000E2,-2.865561322E-1
1.344000000E2,-3.291667095E-1
1.345000000E2,-2.836266550E-1
1.346000000E2,-2.623213664E-1
1.347000000E2,-2.327602784E-1
1.348000000E2,-3.101251078E-1
1.349000000E2,-2.893524513E-1
1.350000000E2,-3.029345729E-1
1.351000000E2,-1.997370810E-1
1.352000000E2,-2.251702693E-1
1.353000000E2,-3.198456457E-1
1.354000000E2,-2.970756185E-1
1.355000000E2,-2.386192328E-1
1.356000000E2,-2.862898161E-1
1.357000000E2,-2.673813724E-1
1.358000000E2,-2.472745063E-1
1.359000000E2,-3.273024967E-1
1.360000000E2,-2.657834758E-1
1.361000000E2,-2.213086857E-1
1.362000000E2,-3.143861655E-1
1.363000000E2,-3.073287886E-1
1.364000000E2,-2.322276462E-1
1.365000000E2,-2.541987251E-1
1.366000000E2,-3.090598433E-1
1.367000000E2,-2.981408829E-1
1.368000000E2,-2.989398312E-1
1.369000000E2,-1.633849323E-1
1.370000000E2,-2.592587311E-1
1.371000000E2,-3.083940531E-1
1.372000000E2,-2.980077249E-1
1.373000000E2,-2.767024362E-1
1.374000000E2,-2.507366157E-1
1.375000000E2,-2.763029620E-1
1.376000000E2,-3.065298403E-1
1.377000000E2,-2.137186767E-1
1.378000000E2,-3.075951047E-1
1.379000000E2,-2.403502875E-1
1.380000000E2,-2.106560414E-1
1.381000000E2,-3.117230044E-1
1.382000000E2,-2.968093024E-1
1.383000000E2,-2.283660626E-1
1.384000000E2,-2.395513391E-1
1.385000000E2,-3.009372020E-1
1.386000000E2,-3.012035181E-1
1.387000000E2,-1.829591662E-1
1.388000000E2,-3.326288189E-1
1.389000000E2,-3.036003631E-1
1.390000000E2,-2.129197283E-1
1.391000000E2,-2.689792691E-1
1.392000000E2,-3.431483052E-1
1.393000000E2,-2.494050351E-1
1.394000000E2,-2.411492358E-1
1.395000000E2,-2.964098282E-1
1.396000000E2,-2.962766702E-1
1.397000000E2,-1.724396799E-1
1.398000000E2,-3.203782779E-1
1.399000000E2,-2.523345123E-1
1.400000000E2,-2.768355943E-1
1.401000000E2,-3.382214572E-1
1.402000000E2,-2.751045396E-1
1.403000000E2,-2.661829499E-1
1.404000000E2,-2.482066127E-1
1.405000000E2,-2.878877127E-1
1.406000000E2,-2.724413785E-1
1.407000000E2,-3.063966823E-1
1.408000000E2,-2.151834153E-1
1.409000000E2,-2.753708557E-1
1.410000000E2,-2.499376674E-1
1.411000000E2,-2.394181811E-1
1.412000000E2,-3.171824846E-1
1.413000000E2,-3.018693084E-1
1.414000000E2,-2.913498222E-1
1.415000000E2,-2.928145607E-1
1.416000000E2,-2.535329348E-1
1.417000000E2,-3.129214269E-1
1.418000000E2,-3.099919497E-1
1.419000000E2,-2.881540289E-1
1.420000000E2,-3.226419648E-1
1.421000000E2,-2.418150261E-1
1.422000000E2,-3.046656276E-1
1.423000000E2,-2.286323787E-1
1.424000000E2,-2.816292842E-1
1.425000000E2,-2.506034576E-1
1.426000000E2,-2.637861050E-1
1.427000000E2,-2.451439774E-1
1.428000000E2,-2.466087160E-1
1.429000000E2,-2.926814027E-1
1.430000000E2,-3.259709162E-1
1.431000000E2,-1.645833547E-1
1.432000000E2,-2.834934970E-1
1.433000000E2,-2.165149958E-1
1.434000000E2,-3.479419951E-1
1.435000000E2,-2.121207800E-1
1.436000000E2,-3.556651622E-1
1.437000000E2,-2.720419043E-1
1.438000000E2,-3.431483052E-1
1.439000000E2,-2.290318529E-1
1.440000000E2,-3.038666792E-1
1.441000000E2,-3.006708859E-1
1.442000000E2,-3.303651320E-1
1.443000000E2,-3.069293145E-1
1.444000000E2,-2.299639593E-1
1.445000000E2,-3.255714420E-1
1.446000000E2,-1.958754974E-1
1.447000000E2,-2.824282325E-1
1.448000000E2,-2.846919195E-1
1.449000000E2,-2.825613906E-1
1.450000000E2,-2.880208708E-1
1.451000000E2,-2.852245517E-1
1.452000000E2,-2.490055610E-1
1.453000000E2,-2.447445033E-1
1.454000000E2,-2.556634637E-1
1.455000000E2,-2.917492963E-1
1.456000000E2,-3.127882688E-1
1.457000000E2,-2.331597526E-1
1.458000000E2,-3.238403873E-1
1.459000000E2,-2.745719073E-1
1.460000000E2,-2.881540289E-1
1.461000000E2,-3.194461715E-1
1.462000000E2,-1.713744155E-1
1.463000000E2,-2.898850836E-1
1.464000000E2,-2.609897858E-1
1.465000000E2,-3.055977339E-1
1.466000000E2,-2.479402965E-1
1.467000000E2,-2.217081599E-1
1.468000000E2,-2.786998070E-1